Source,Target,Type,Id,Label,Weight
zhang-yihong,lycheeorange,Directed,134,,1.0
zhang-yihong,miaomiaomiao,Directed,7516,,1.0
zhang-yihong,om19,Directed,11941,,1.0
jiang-wen-yu-60-65,lycheeorange,Directed,135,,1.0
yu-le-you-you,lycheeorange,Directed,136,,1.0
lzy135,jixin,Directed,13760,,1.0
lzy135,lycheeorange,Directed,137,,1.0
lzy135,miaomiaomiao,Directed,6785,,1.0
lzy135,she-zhao-zhuo,Directed,6009,,1.0
lzy135,zan-er-26,Directed,12105,,1.0
zhang-ge-28,lycheeorange,Directed,138,,1.0
tan-hao-tommy,lycheeorange,Directed,139,,1.0
tan-hao-tommy,wang-zhen-lei-57,Directed,3742,,1.0
tan-hao-tommy,kant,Directed,2880,,1.0
tan-hao-tommy,chengbailao,Directed,8923,,1.0
huiter,jixin,Directed,13629,,1.0
huiter,lycheeorange,Directed,140,,1.0
huiter,wang-zhen-lei-57,Directed,3708,,1.0
huiter,oxygen,Directed,1624,,1.0
zihang-dai,lycheeorange,Directed,141,,1.0
wang-hua,jixin,Directed,19486,,1.0
wang-hua,yanhui,Directed,12567,,1.0
wang-hua,lycheeorange,Directed,142,,1.0
wang-hua,pb612,Directed,8560,,1.0
wang-hua,oxygen,Directed,2306,,1.0
siton,lycheeorange,Directed,143,,1.0
siton,wang-zhen-lei-57,Directed,3707,,1.0
siton,maxint64,Directed,3065,,1.0
jianchichen,jixin,Directed,13432,,1.0
jianchichen,lycheeorange,Directed,144,,1.0
jianchichen,miaomiaomiao,Directed,6704,,1.0
jianchichen,zihaolucky,Directed,3167,,1.0
randy2010,lycheeorange,Directed,145,,1.0
randy2010,oxygen,Directed,1560,,1.0
kaiserwang730,lycheeorange,Directed,146,,1.0
kaiserwang730,wang-zhen-lei-57,Directed,3644,,1.0
kaiserwang730,miaomiaomiao,Directed,7217,,1.0
kaiserwang730,lanlingyeyu,Directed,1271,,1.0
kaiserwang730,bai-lu-cang-mang,Directed,3278,,1.0
kaiserwang730,she-zhao-zhuo,Directed,5975,,1.0
kaiserwang730,welljessie,Directed,12429,,1.0
liuliu-ux,lycheeorange,Directed,147,,1.0
liuliu-ux,wang-zhen-lei-57,Directed,3751,,1.0
xian-zha-mang-chang-zhi,lycheeorange,Directed,148,,1.0
xian-zha-mang-chang-zhi,wang-zhen-lei-57,Directed,3724,,1.0
suji-yan,jixin,Directed,13826,,1.0
suji-yan,lycheeorange,Directed,149,,1.0
suji-yan,miaomiaomiao,Directed,7139,,1.0
suji-yan,oxygen,Directed,1519,,1.0
suji-yan,lilydjwg,Directed,969,,1.0
suji-yan,lanlingyeyu,Directed,1173,,1.0
dousha,lycheeorange,Directed,150,,1.0
aiyinxingshu,jixin,Directed,13902,,1.0
aiyinxingshu,lycheeorange,Directed,151,,1.0
aiyinxingshu,DrHow,Directed,3348,,1.0
david-zhang-53,jixin,Directed,13625,,1.0
david-zhang-53,lycheeorange,Directed,152,,1.0
gavin-50-94,jixin,Directed,15036,,1.0
gavin-50-94,lycheeorange,Directed,153,,1.0
ze.ran,jixin,Directed,13008,,1.0
ze.ran,lycheeorange,Directed,154,,1.0
ze.ran,wang-zhen-lei-57,Directed,3694,,1.0
ze.ran,miaomiaomiao,Directed,7133,,1.0
ze.ran,lanlingyeyu,Directed,1183,,1.0
ze.ran,zan-er-26,Directed,12099,,1.0
ze.ran,welljessie,Directed,12425,,1.0
searchmarketingart,lycheeorange,Directed,155,,1.0
lidang,lycheeorange,Directed,156,,1.0
lidang,miaomiaomiao,Directed,7059,,1.0
frankyang,jixin,Directed,20204,,1.0
frankyang,lycheeorange,Directed,157,,1.0
frankyang,oxygen,Directed,2269,,1.0
henrycai,jixin,Directed,13470,,1.0
henrycai,lycheeorange,Directed,158,,1.0
scarlettwei,lycheeorange,Directed,159,,1.0
scarlettwei,miaomiaomiao,Directed,7000,,1.0
scarlettwei,pb612,Directed,8202,,1.0
scarlettwei,oxygen,Directed,1737,,1.0
scarlettwei,lanlingyeyu,Directed,1177,,1.0
scarlettwei,kant,Directed,2820,,1.0
scarlettwei,shi-le-tian-38,Directed,11487,,1.0
thomasluo,jixin,Directed,21601,,1.0
thomasluo,harryman,Directed,12153,,1.0
thomasluo,yanhui,Directed,12612,,1.0
thomasluo,lycheeorange,Directed,160,,1.0
thomasluo,oxygen,Directed,2504,,1.0
thomasluo,gongjun,Directed,4785,,1.0
thomasluo,hhua,Directed,4994,,1.0
thomasluo,luo-zhen-yu,Directed,5000,,1.0
thomasluo,blackhumor,Directed,5518,,1.0
zhang-zhi-guang-77,jixin,Directed,13490,,1.0
zhang-zhi-guang-77,lycheeorange,Directed,161,,1.0
zhang-zhi-guang-77,wang-zhen-lei-57,Directed,3597,,1.0
zhang-zhi-guang-77,she-zhao-zhuo,Directed,5912,,1.0
chen-dai-zhuo,jixin,Directed,17370,,1.0
chen-dai-zhuo,lycheeorange,Directed,162,,1.0
chen-dai-zhuo,pb612,Directed,8276,,1.0
chen-dai-zhuo,oxygen,Directed,1882,,1.0
chen-dai-zhuo,cheng-yi-nan,Directed,6480,,1.0
chen-dai-zhuo,zihaolucky,Directed,3193,,1.0
chen-dai-zhuo,hhua,Directed,4954,,1.0
lin-xiang-93-15,lycheeorange,Directed,163,,1.0
xiao-ma-30,lycheeorange,Directed,164,,1.0
xiao-ma-30,zihaolucky,Directed,3157,,1.0
jason-wu-89,lycheeorange,Directed,165,,1.0
crimson-wang,lycheeorange,Directed,166,,1.0
ma-xing-jia,lycheeorange,Directed,167,,1.0
manjusaka077,lycheeorange,Directed,168,,1.0
solsol,jixin,Directed,14941,,1.0
solsol,lycheeorange,Directed,169,,1.0
solsol,chengbailao,Directed,11168,,1.0
randyge,lycheeorange,Directed,170,,1.0
liu-yun-fan-9,lycheeorange,Directed,171,,1.0
ppwwyyxx,lycheeorange,Directed,172,,1.0
ppwwyyxx,lilydjwg,Directed,1009,,1.0
dongfei,jixin,Directed,13641,,1.0
dongfei,lycheeorange,Directed,173,,1.0
dongfei,wang-zhen-lei-57,Directed,3710,,1.0
dongfei,zihaolucky,Directed,3144,,1.0
dongfei,hhua,Directed,4897,,1.0
dongfei,welljessie,Directed,12355,,1.0
zzjin,lycheeorange,Directed,174,,1.0
houzhixiao,lycheeorange,Directed,175,,1.0
www.ikeji123.com,jixin,Directed,16948,,1.0
www.ikeji123.com,lycheeorange,Directed,176,,1.0
ming,jixin,Directed,19241,,1.0
ming,lycheeorange,Directed,177,,1.0
ming,gongjun,Directed,4002,,1.0
zhao-dan-miao,jixin,Directed,13606,,1.0
zhao-dan-miao,lycheeorange,Directed,178,,1.0
zhao-dan-miao,cheng-yi-nan,Directed,6344,,1.0
jeffz,jixin,Directed,14057,,1.0
jeffz,marukochan,Directed,11794,,1.0
jeffz,lycheeorange,Directed,179,,1.0
jeffz,wang-zhen-lei-57,Directed,3638,,1.0
jeffz,miaomiaomiao,Directed,7045,,1.0
jeffz,xiao-peng-fei-86,Directed,2706,,1.0
jeffz,hhua,Directed,4919,,1.0
jeffz,zi-liu,Directed,5212,,1.0
apollochow,lycheeorange,Directed,180,,1.0
tokenhu,lycheeorange,Directed,181,,1.0
zhang-xiao-yi,jixin,Directed,13727,,1.0
zhang-xiao-yi,lycheeorange,Directed,182,,1.0
tianheng-chen,lycheeorange,Directed,183,,1.0
fanwang,jixin,Directed,13480,,1.0
fanwang,lycheeorange,Directed,184,,1.0
zhongxm,jixin,Directed,21840,,1.0
zhongxm,marukochan,Directed,11646,,1.0
zhongxm,lycheeorange,Directed,185,,1.0
zhongxm,oxygen,Directed,2400,,1.0
zhongxm,kant,Directed,3007,,1.0
smallni,lycheeorange,Directed,186,,1.0
momoxie,jixin,Directed,15670,,1.0
momoxie,lycheeorange,Directed,187,,1.0
momoxie,miaomiaomiao,Directed,7765,,1.0
momoxie,shuang-wang,Directed,12629,,1.0
momoxie,chengbailao,Directed,8714,,1.0
bi-tian-qi,lycheeorange,Directed,188,,1.0
allenzhang,jixin,Directed,21716,,1.0
allenzhang,marukochan,Directed,11612,,1.0
allenzhang,yanhui,Directed,12599,,1.0
allenzhang,lycheeorange,Directed,189,,1.0
allenzhang,wang-zhen-lei-57,Directed,3797,,1.0
allenzhang,pb612,Directed,8511,,1.0
allenzhang,oxygen,Directed,2461,,1.0
allenzhang,hecaitou,Directed,5604,,1.0
allenzhang,lanlingyeyu,Directed,1255,,1.0
allenzhang,kant,Directed,3050,,1.0
allenzhang,om19,Directed,11959,,1.0
allenzhang,gongjun,Directed,4660,,1.0
allenzhang,TonyFang,Directed,5794,,1.0
kaifulee,jixin,Directed,21112,,1.0
kaifulee,marukochan,Directed,11804,,1.0
kaifulee,harryman,Directed,12168,,1.0
kaifulee,aaronglyang,Directed,12546,,1.0
kaifulee,yanhui,Directed,12620,,1.0
kaifulee,lycheeorange,Directed,190,,1.0
kaifulee,wang-zhen-lei-57,Directed,3677,,1.0
kaifulee,miaomiaomiao,Directed,8112,,1.0
kaifulee,pb612,Directed,8606,,1.0
kaifulee,oxygen,Directed,2503,,1.0
kaifulee,lilydjwg,Directed,1110,,1.0
kaifulee,hecaitou,Directed,5580,,1.0
kaifulee,kant,Directed,2957,,1.0
kaifulee,chen-xing-yi,Directed,2754,,1.0
kaifulee,om19,Directed,11999,,1.0
kaifulee,gongjun,Directed,4885,,1.0
kaifulee,hhua,Directed,4998,,1.0
kaifulee,luo-zhen-yu,Directed,5003,,1.0
kaifulee,anchibao,Directed,5252,,1.0
kaifulee,blackhumor,Directed,5524,,1.0
kaifulee,zuo-xiao,Directed,5713,,1.0
kaifulee,TonyFang,Directed,5795,,1.0
kaifulee,she-zhao-zhuo,Directed,6338,,1.0
kaifulee,shi-le-tian-38,Directed,11455,,1.0
linaoshi,lycheeorange,Directed,191,,1.0
linaoshi,miaomiaomiao,Directed,7321,,1.0
linaoshi,bai-lu-cang-mang,Directed,3249,,1.0
linaoshi,she-zhao-zhuo,Directed,5916,,1.0
linaoshi,welljessie,Directed,12236,,1.0
masonlee,lycheeorange,Directed,192,,1.0
Hemerocallis-Yu,lycheeorange,Directed,193,,1.0
Hemerocallis-Yu,wang-zhen-lei-57,Directed,3749,,1.0
Hemerocallis-Yu,miaomiaomiao,Directed,7247,,1.0
Hemerocallis-Yu,DrHow,Directed,3334,,1.0
Hemerocallis-Yu,oxygen,Directed,1738,,1.0
Hemerocallis-Yu,lanlingyeyu,Directed,1305,,1.0
Hemerocallis-Yu,cheng-yi-nan,Directed,6405,,1.0
Hemerocallis-Yu,she-zhao-zhuo,Directed,5979,,1.0
Hemerocallis-Yu,welljessie,Directed,12448,,1.0
Hemerocallis-Yu,shi-le-tian-38,Directed,11456,,1.0
zheng-yu-40,lycheeorange,Directed,194,,1.0
suzihan,jixin,Directed,14117,,1.0
suzihan,lycheeorange,Directed,195,,1.0
ysbl,marukochan,Directed,11622,,1.0
ysbl,lycheeorange,Directed,196,,1.0
shi-wei-56,lycheeorange,Directed,197,,1.0
shi-wei-56,chengbailao,Directed,9609,,1.0
zhang-mo-mo-74,lycheeorange,Directed,198,,1.0
eric-liu,jixin,Directed,18879,,1.0
eric-liu,marukochan,Directed,11785,,1.0
eric-liu,lycheeorange,Directed,199,,1.0
eric-liu,oxygen,Directed,2108,,1.0
eric-liu,hhua,Directed,4932,,1.0
eric-liu,she-zhao-zhuo,Directed,6315,,1.0
stooooone,lycheeorange,Directed,200,,1.0
zhang-qiu-yi-27,lycheeorange,Directed,201,,1.0
ziyaoemmazh,jixin,Directed,15846,,1.0
ziyaoemmazh,lycheeorange,Directed,202,,1.0
littlekok,lycheeorange,Directed,203,,1.0
WonderVendor,lycheeorange,Directed,204,,1.0
zhou-xiao-mai-81,lycheeorange,Directed,205,,1.0
zhou-xiao-mai-81,zihaolucky,Directed,3185,,1.0
hong-ying-10,lycheeorange,Directed,206,,1.0
hong-ying-10,wang-zhen-lei-57,Directed,3598,,1.0
albertpkmn,jixin,Directed,15848,,1.0
albertpkmn,lycheeorange,Directed,207,,1.0
albertpkmn,pb612,Directed,8499,,1.0
aton,jixin,Directed,15037,,1.0
aton,lycheeorange,Directed,208,,1.0
aton,miaomiaomiao,Directed,7695,,1.0
aton,pb612,Directed,8315,,1.0
aton,oxygen,Directed,1597,,1.0
aton,kant,Directed,2887,,1.0
aton,maxint64,Directed,3074,,1.0
aton,zihaolucky,Directed,3221,,1.0
aton,she-zhao-zhuo,Directed,6141,,1.0
aton,zan-er-26,Directed,12113,,1.0
aton,chengbailao,Directed,9398,,1.0
aton,shi-le-tian-38,Directed,11477,,1.0
fiona-han-58,lycheeorange,Directed,209,,1.0
siamei-you-miao-he-wang,lycheeorange,Directed,210,,1.0
nuk9_,lycheeorange,Directed,211,,1.0
knewone,lycheeorange,Directed,212,,1.0
shirleyshenfang,lycheeorange,Directed,213,,1.0
shirleyshenfang,chengbailao,Directed,9166,,1.0
nonamelive,jixin,Directed,20216,,1.0
nonamelive,lycheeorange,Directed,214,,1.0
theloverz,lycheeorange,Directed,215,,1.0
qiu-xiao-yu-41-53,jixin,Directed,13837,,1.0
qiu-xiao-yu-41-53,lycheeorange,Directed,216,,1.0
qiu-xiao-yu-41-53,she-zhao-zhuo,Directed,6043,,1.0
jiang-zhao-ning,jixin,Directed,13681,,1.0
jiang-zhao-ning,lycheeorange,Directed,217,,1.0
cheng-yuan-63-21,lycheeorange,Directed,218,,1.0
xu-cheng-yang,lycheeorange,Directed,219,,1.0
ximingcheng,lycheeorange,Directed,220,,1.0
mu-rong-bing,jixin,Directed,16355,,1.0
mu-rong-bing,lycheeorange,Directed,221,,1.0
mu-rong-bing,miaomiaomiao,Directed,7615,,1.0
somfornot,lycheeorange,Directed,222,,1.0
prop,lycheeorange,Directed,223,,1.0
elvin-hu,lycheeorange,Directed,224,,1.0
da-bing-ge-75,lycheeorange,Directed,225,,1.0
joseph-holy,lycheeorange,Directed,226,,1.0
huang-hai-62,jixin,Directed,14108,,1.0
huang-hai-62,lycheeorange,Directed,227,,1.0
xiong-yong-xin,lycheeorange,Directed,228,,1.0
jiangweihang,jixin,Directed,19335,,1.0
jiangweihang,lycheeorange,Directed,229,,1.0
jiangweihang,oxygen,Directed,2287,,1.0
zhengyin,lycheeorange,Directed,230,,1.0
cheng-zhang-55,jixin,Directed,16374,,1.0
cheng-zhang-55,lycheeorange,Directed,231,,1.0
liu-si-jiang,lycheeorange,Directed,232,,1.0
yue-wang-21,jixin,Directed,13860,,1.0
yue-wang-21,lycheeorange,Directed,233,,1.0
yue-wang-21,oxygen,Directed,1695,,1.0
zhu-jingsi,lycheeorange,Directed,234,,1.0
zhan-ci,jixin,Directed,14765,,1.0
zhan-ci,lycheeorange,Directed,235,,1.0
zhan-ci,miaomiaomiao,Directed,8063,,1.0
zhan-ci,TonyFang,Directed,5746,,1.0
yugongjin,lycheeorange,Directed,236,,1.0
zh3036,jixin,Directed,14916,,1.0
zh3036,lycheeorange,Directed,237,,1.0
ace-zh,jixin,Directed,13311,,1.0
ace-zh,lycheeorange,Directed,238,,1.0
heatherm,lycheeorange,Directed,239,,1.0
heatherm,wang-zhen-lei-57,Directed,3558,,1.0
heatherm,oxygen,Directed,2044,,1.0
li-xue-bin-93,lycheeorange,Directed,240,,1.0
xiaoxiao,jixin,Directed,19830,,1.0
xiaoxiao,lycheeorange,Directed,241,,1.0
xiaoxiao,wang-zhen-lei-57,Directed,3534,,1.0
xiaoxiao,oxygen,Directed,2299,,1.0
xiaoxiao,xiao-peng-fei-86,Directed,2598,,1.0
fei-niao-bing-he,lycheeorange,Directed,242,,1.0
fei-niao-bing-he,miaomiaomiao,Directed,7946,,1.0
fei-niao-bing-he,xie-ming-1,Directed,5286,,1.0
fei-niao-bing-he,kant,Directed,2914,,1.0
fei-niao-bing-he,cheng-yi-nan,Directed,6470,,1.0
fei-niao-bing-he,TonyFang,Directed,5731,,1.0
vincentlx,lycheeorange,Directed,243,,1.0
DrizztVII,jixin,Directed,17866,,1.0
DrizztVII,marukochan,Directed,11649,,1.0
DrizztVII,lycheeorange,Directed,244,,1.0
zuo-zuo-16,lycheeorange,Directed,245,,1.0
malcolm-yu,lycheeorange,Directed,246,,1.0
tomwillow,lycheeorange,Directed,247,,1.0
bboczeng,jixin,Directed,16341,,1.0
bboczeng,lycheeorange,Directed,248,,1.0
bboczeng,miaomiaomiao,Directed,8077,,1.0
felix-76,lycheeorange,Directed,249,,1.0
soiitaire,lycheeorange,Directed,250,,1.0
gui-duo-da-lai-zuo,jixin,Directed,13666,,1.0
gui-duo-da-lai-zuo,lycheeorange,Directed,251,,1.0
gui-duo-da-lai-zuo,miaomiaomiao,Directed,7233,,1.0
gui-duo-da-lai-zuo,bai-lu-cang-mang,Directed,3309,,1.0
gui-duo-da-lai-zuo,she-zhao-zhuo,Directed,6016,,1.0
dinoif,lycheeorange,Directed,252,,1.0
Fei-,jixin,Directed,14835,,1.0
Fei-,lycheeorange,Directed,253,,1.0
ou-yang-si-yuan-30,lycheeorange,Directed,254,,1.0
zeng-yiye,lycheeorange,Directed,255,,1.0
zhuqiqi,lycheeorange,Directed,256,,1.0
vincentskywalker,lycheeorange,Directed,257,,1.0
vincentskywalker,miaomiaomiao,Directed,7019,,1.0
vincentskywalker,oxygen,Directed,1482,,1.0
ye4241,lycheeorange,Directed,258,,1.0
gaoming623,jixin,Directed,13947,,1.0
gaoming623,lycheeorange,Directed,259,,1.0
he-ying-yan,lycheeorange,Directed,260,,1.0
allanli,jixin,Directed,16748,,1.0
allanli,lycheeorange,Directed,261,,1.0
jinghuaz,jixin,Directed,21811,,1.0
jinghuaz,lycheeorange,Directed,262,,1.0
jinghuaz,gongjun,Directed,4709,,1.0
id47,jixin,Directed,15320,,1.0
id47,marukochan,Directed,11626,,1.0
id47,lycheeorange,Directed,263,,1.0
id47,oxygen,Directed,1587,,1.0
id47,zihaolucky,Directed,3238,,1.0
id47,zuo-xiao,Directed,5617,,1.0
huo-gu-de-edward,lycheeorange,Directed,264,,1.0
duan-wei-si,jixin,Directed,18679,,1.0
duan-wei-si,lycheeorange,Directed,265,,1.0
zhu-yi-zhou,lycheeorange,Directed,266,,1.0
witmin,lycheeorange,Directed,267,,1.0
liang-ge-ge-61,lycheeorange,Directed,268,,1.0
ironmoon,lycheeorange,Directed,269,,1.0
lykosteng,jixin,Directed,15409,,1.0
lykosteng,lycheeorange,Directed,270,,1.0
lykosteng,oxygen,Directed,1603,,1.0
wang-evan-40,lycheeorange,Directed,271,,1.0
arik,lycheeorange,Directed,272,,1.0
plidezus,jixin,Directed,21609,,1.0
plidezus,lycheeorange,Directed,273,,1.0
plidezus,blackhumor,Directed,5433,,1.0
rysun,jixin,Directed,18821,,1.0
rysun,lycheeorange,Directed,274,,1.0
michaely,jixin,Directed,16280,,1.0
michaely,lycheeorange,Directed,275,,1.0
michaely,kant,Directed,2981,,1.0
dianxia-yang,lycheeorange,Directed,276,,1.0
shaxinzhe,jixin,Directed,14327,,1.0
shaxinzhe,lycheeorange,Directed,277,,1.0
shaxinzhe,oxygen,Directed,1540,,1.0
shaxinzhe,lanlingyeyu,Directed,1347,,1.0
li-peng-wow,jixin,Directed,18561,,1.0
li-peng-wow,lycheeorange,Directed,278,,1.0
wang-shi-5,jixin,Directed,17007,,1.0
wang-shi-5,lycheeorange,Directed,279,,1.0
wang-shi-5,chengbailao,Directed,11448,,1.0
dongjin-xing,lycheeorange,Directed,280,,1.0
huhaitao,lycheeorange,Directed,281,,1.0
liucc,jixin,Directed,20912,,1.0
liucc,lycheeorange,Directed,282,,1.0
liucc,wang-zhen-lei-57,Directed,3636,,1.0
liucc,oxygen,Directed,2445,,1.0
liucc,gongjun,Directed,3953,,1.0
liucc,hhua,Directed,4983,,1.0
ren-yi-8,lycheeorange,Directed,283,,1.0
ren-yi-8,miaomiaomiao,Directed,7170,,1.0
ren-yi-8,xiao-peng-fei-86,Directed,2644,,1.0
terryfan,lycheeorange,Directed,284,,1.0
xiao-yu-92-72,lycheeorange,Directed,285,,1.0
xiao-yu-92-72,miaomiaomiao,Directed,7286,,1.0
liangers,jixin,Directed,13135,,1.0
liangers,lycheeorange,Directed,286,,1.0
liangers,wang-zhen-lei-57,Directed,3566,,1.0
liangers,oxygen,Directed,1614,,1.0
liangers,kant,Directed,2937,,1.0
liangers,om19,Directed,11868,,1.0
meng-shuang-paula,jixin,Directed,20233,,1.0
meng-shuang-paula,lycheeorange,Directed,287,,1.0
meng-shuang-paula,pb612,Directed,8289,,1.0
meng-shuang-paula,oxygen,Directed,1716,,1.0
tenzing-jia,lycheeorange,Directed,288,,1.0
chonchoi,lycheeorange,Directed,289,,1.0
jinpengyuan,lycheeorange,Directed,290,,1.0
jinpengyuan,miaomiaomiao,Directed,7283,,1.0
jinpengyuan,oxygen,Directed,1505,,1.0
jinpengyuan,chengbailao,Directed,8863,,1.0
rz3000,jixin,Directed,16593,,1.0
rz3000,lycheeorange,Directed,291,,1.0
shenzhenseantan,jixin,Directed,15948,,1.0
shenzhenseantan,lycheeorange,Directed,292,,1.0
shenzhenseantan,welljessie,Directed,12418,,1.0
shenzhenseantan,chengbailao,Directed,8860,,1.0
xiahao,jixin,Directed,17337,,1.0
xiahao,lycheeorange,Directed,293,,1.0
xiahao,miaomiaomiao,Directed,7688,,1.0
xiahao,pb612,Directed,8255,,1.0
xiahao,oxygen,Directed,1487,,1.0
xiahao,xie-ming-1,Directed,5289,,1.0
xiahao,cheng-yi-nan,Directed,6574,,1.0
xiahao,xiao-peng-fei-86,Directed,2677,,1.0
xiahao,shuang-wang,Directed,12874,,1.0
gududexie,lycheeorange,Directed,294,,1.0
lingfeng,jixin,Directed,18554,,1.0
lingfeng,lycheeorange,Directed,295,,1.0
johnxu,jixin,Directed,17557,,1.0
johnxu,lycheeorange,Directed,296,,1.0
johnxu,miaomiaomiao,Directed,7597,,1.0
johnxu,xiao-peng-fei-86,Directed,2659,,1.0
gao-yuan-71-96,lycheeorange,Directed,297,,1.0
lei-ge-87-77,lycheeorange,Directed,298,,1.0
cascade,jixin,Directed,14501,,1.0
cascade,lycheeorange,Directed,299,,1.0
brianz,jixin,Directed,16476,,1.0
brianz,lycheeorange,Directed,300,,1.0
brianz,miaomiaomiao,Directed,7987,,1.0
brianz,pb612,Directed,8414,,1.0
brianz,xiao-peng-fei-86,Directed,2666,,1.0
brianz,welljessie,Directed,12453,,1.0
dai-ma-dou,lycheeorange,Directed,301,,1.0
evanyou,jixin,Directed,14510,,1.0
evanyou,lycheeorange,Directed,302,,1.0
wang-chuan-zheng,lycheeorange,Directed,303,,1.0
afc163,lycheeorange,Directed,304,,1.0
xie-song,lycheeorange,Directed,305,,1.0
iaisin,lycheeorange,Directed,306,,1.0
iaisin,chengbailao,Directed,8897,,1.0
JX-Consp,lycheeorange,Directed,307,,1.0
JX-Consp,lilydjwg,Directed,1037,,1.0
guangxy,lycheeorange,Directed,308,,1.0
cheka,jixin,Directed,17377,,1.0
cheka,lycheeorange,Directed,309,,1.0
cheka,wang-zhen-lei-57,Directed,3814,,1.0
cheka,xuedan,Directed,5054,,1.0
cheka,she-zhao-zhuo,Directed,5868,,1.0
cheka,welljessie,Directed,12435,,1.0
iamsujie,jixin,Directed,19828,,1.0
iamsujie,lycheeorange,Directed,310,,1.0
iamsujie,miaomiaomiao,Directed,7030,,1.0
iamsujie,oxygen,Directed,2370,,1.0
iamsujie,kant,Directed,2838,,1.0
iamsujie,om19,Directed,11983,,1.0
iamsujie,gongjun,Directed,4255,,1.0
iamsujie,zi-liu,Directed,5237,,1.0
iceskysl,lycheeorange,Directed,311,,1.0
perfmon,lycheeorange,Directed,312,,1.0
chao-hu-39,lycheeorange,Directed,313,,1.0
chuyue,jixin,Directed,18822,,1.0
chuyue,lycheeorange,Directed,314,,1.0
chuyue,shuang-wang,Directed,12779,,1.0
lynnhu,jixin,Directed,17096,,1.0
lynnhu,lycheeorange,Directed,315,,1.0
lynnhu,pb612,Directed,8274,,1.0
lynnhu,oxygen,Directed,1928,,1.0
lynnhu,shuang-wang,Directed,12847,,1.0
yaoyuanlu123,jixin,Directed,13992,,1.0
yaoyuanlu123,lycheeorange,Directed,316,,1.0
imneway,jixin,Directed,21723,,1.0
imneway,lycheeorange,Directed,317,,1.0
imneway,oxygen,Directed,1972,,1.0
imneway,gongjun,Directed,4778,,1.0
suan-le-ba,jixin,Directed,13090,,1.0
suan-le-ba,lycheeorange,Directed,318,,1.0
suan-le-ba,she-zhao-zhuo,Directed,5877,,1.0
midare,jixin,Directed,13842,,1.0
midare,lycheeorange,Directed,319,,1.0
midare,wang-zhen-lei-57,Directed,3786,,1.0
astrian,jixin,Directed,14976,,1.0
astrian,lycheeorange,Directed,320,,1.0
taylorzhao,lycheeorange,Directed,321,,1.0
kalasoo,lycheeorange,Directed,322,,1.0
felixpan,jixin,Directed,17367,,1.0
felixpan,lycheeorange,Directed,323,,1.0
felixpan,she-zhao-zhuo,Directed,6202,,1.0
felixpan,chengbailao,Directed,11240,,1.0
torichao,jixin,Directed,16783,,1.0
torichao,lycheeorange,Directed,324,,1.0
torichao,wang-zhen-lei-57,Directed,3690,,1.0
zou-johnny,lycheeorange,Directed,325,,1.0
mian-yin-long-xia,lycheeorange,Directed,326,,1.0
iSamurai,jixin,Directed,14514,,1.0
iSamurai,lycheeorange,Directed,327,,1.0
qin.chao,jixin,Directed,18915,,1.0
qin.chao,marukochan,Directed,11784,,1.0
qin.chao,wu-xiao-dan,Directed,12893,,1.0
qin.chao,lycheeorange,Directed,328,,1.0
qin.chao,wang-zhen-lei-57,Directed,3575,,1.0
qin.chao,oxygen,Directed,2081,,1.0
qin.chao,lanlingyeyu,Directed,1140,,1.0
qin.chao,kant,Directed,3013,,1.0
qin.chao,om19,Directed,11973,,1.0
qin.chao,gongjun,Directed,4130,,1.0
qin.chao,zihaolucky,Directed,3175,,1.0
qin.chao,dovey,Directed,5717,,1.0
JoeyZhi,jixin,Directed,21341,,1.0
JoeyZhi,lycheeorange,Directed,329,,1.0
JoeyZhi,miaomiaomiao,Directed,8043,,1.0
JoeyZhi,oxygen,Directed,2273,,1.0
blenda-leung,lycheeorange,Directed,330,,1.0
feng-dong,jixin,Directed,21517,,1.0
feng-dong,marukochan,Directed,11636,,1.0
feng-dong,lycheeorange,Directed,331,,1.0
feng-dong,miaomiaomiao,Directed,6705,,1.0
feng-dong,kant,Directed,2924,,1.0
feng-dong,chengbailao,Directed,10404,,1.0
hai-can-bao-76,jixin,Directed,14207,,1.0
hai-can-bao-76,lycheeorange,Directed,332,,1.0
hai-can-bao-76,lanlingyeyu,Directed,1412,,1.0
wangyuan1977,lycheeorange,Directed,333,,1.0
complete,lycheeorange,Directed,334,,1.0
complete,zi-liu,Directed,5141,,1.0
meng-meng-meng-shu-er,lycheeorange,Directed,335,,1.0
zhang-jing-88-76,jixin,Directed,14554,,1.0
zhang-jing-88-76,lycheeorange,Directed,336,,1.0
zhang-jing-88-76,miaomiaomiao,Directed,7482,,1.0
zhang-jing-88-76,welljessie,Directed,12467,,1.0
zhang-jing-88-76,chengbailao,Directed,8996,,1.0
xu-si-yan,lycheeorange,Directed,337,,1.0
yang-zi-63,lycheeorange,Directed,338,,1.0
linkzero,lycheeorange,Directed,339,,1.0
lwwii,lycheeorange,Directed,340,,1.0
winter-25,marukochan,Directed,11770,,1.0
winter-25,lycheeorange,Directed,341,,1.0
winter-25,wang-zhen-lei-57,Directed,3736,,1.0
winter-25,miaomiaomiao,Directed,7487,,1.0
winter-25,hhua,Directed,4905,,1.0
cun-zhi-gu,lycheeorange,Directed,342,,1.0
bevan_niu,lycheeorange,Directed,343,,1.0
wang-xiao-lang-24,lycheeorange,Directed,344,,1.0
cai-tong,jixin,Directed,18800,,1.0
